MARKET_ID,CITY,CAT,DEPT CODE,DEPARTMENT NAME,CLIENT_UPC,UNIQUE_ID,BRAND,ITEM_DESCRIPTION,RICHTER,VENDOR .,VELOCITY,MSRP,PRICES REQUIRED,RETAILER,RETAIL,PRICE,NEXCOM_WEIGHTED_RETAIL,COMP_WEIGHTED_RETAIL
51,SAN DIEGO,,G3,HANDBAGS / ACCESSORIES,019120223182,019120223182,Coach,Coach Natural Leather Small Dufflette BLACK,21377,,150,250,2,NORDSTROM,250,200,30000,37500
51,SAN DIEGO,,G3,HANDBAGS / ACCESSORIES,019120223182,019120223182,Coach,Coach Natural Leather Small Dufflette BLACK,21377,,150,250,2,MACYS,250,200,30000,37500
51,SAN DIEGO,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,MICHAEL KORS,58,45,38250,49300
51,SAN DIEGO,,G3,HANDBAGS / ACCESSORIES,009868733760,009868733760,Kate Spade,Kate Spade Polly Small Crossbody Black,,,100,158,2,NORDSTROM,198,125,12500,19800
67,PEARL HARBOR,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,MICHAEL KORS,118,95,66500,82600
39,PENSACOLA,,G3,HANDBAGS / ACCESSORIES,079934440251,079934440251,Dooney & Bourke,Dooney and Bourke Pebble Leather Zip  Zip  Satchel (Black),9533981,,300,198,2,DILLARDS,198,149.99,44997,59400
39,PENSACOLA,,G3,HANDBAGS / ACCESSORIES,074903425250,074903425250,Brahmin,Brahmin Mini Asher-Pecan Melbourne,10760563,,240,285,2,DILLARDS,265,215,51600,63600
39,PENSACOLA,,G3,HANDBAGS / ACCESSORIES,088600345114,088600345114,Vera Bradley,Vera Bradley  Iconic Classic Black Tote,22132081,10878129,115,128,2,DILLARDS,128,100,11500,14720
51,SAN DIEGO,,G3,HANDBAGS / ACCESSORIES,079934440251,079934440251,Dooney & Bourke,Dooney and Bourke Pebble Leather Zip  Zip  Satchel (Black),9533981,,300,198,2,MACYS,198,149.99,44997,59400
39,PENSACOLA,,G3,HANDBAGS / ACCESSORIES,074903425244,074903425244,Brahmin,Brahmin Medium Asher - Pecan Melbourne,10760568,,180,285,2,DILLARDS,285,230,41400,51300
39,PENSACOLA,,G3,HANDBAGS / ACCESSORIES,088600341896,088600341896,Vera Bradley,Vera Bradley Triple Zip Hipster Iconic Classic Black,21673081,10878089,250,90,2,DILLARDS,90,72,18000,22500
51,SAN DIEGO,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,MICHAEL KORS,118,95,66500,82600
51,SAN DIEGO,,G3,HANDBAGS / ACCESSORIES,007940214254,007940214254,Totes/Isotoner,Totes/Isotoner Umbrella 3 Section Auto with No Wet technology (Black),8708,10434504,600,22,2,KOHLS,26,16.99,10194,15600
39,PENSACOLA,,G3,HANDBAGS / ACCESSORIES,073884382527,073884382527,Dooney & Bourke,"Dooney and Bourke - Lexington, Small Pebble (Black)",8807624,,300,198,2,DILLARDS,198,149.99,44997,59400
67,PEARL HARBOR,,G3,HANDBAGS / ACCESSORIES,074903425244,074903425244,Brahmin,Brahmin Medium Asher - Pecan Melbourne,10760568,,180,285,2,MACYS,345,230,41400,62100
67,PEARL HARBOR,,G3,HANDBAGS / ACCESSORIES,073884382527,073884382527,Dooney & Bourke,"Dooney and Bourke - Lexington, Small Pebble (Black)",8807624,,300,198,2,MACYS,258,149.99,44997,77400
67,PEARL HARBOR,,G3,HANDBAGS / ACCESSORIES,074903425250,074903425250,Brahmin,Brahmin Mini Asher-Pecan Melbourne,10760563,,240,285,2,MACYS,265,215,51600,63600
67,PEARL HARBOR,,G3,HANDBAGS / ACCESSORIES,019120223182,019120223182,Coach,Coach Natural Leather Small Dufflette BLACK,21377,,150,250,2,MACYS,295,200,30000,44250
67,PEARL HARBOR,,G3,HANDBAGS / ACCESSORIES,019120223182,019120223182,Coach,Coach Natural Leather Small Dufflette BLACK,21377,,150,250,2,COACH,250,200,30000,37500
67,PEARL HARBOR,,G3,HANDBAGS / ACCESSORIES,009868733760,009868733760,Kate Spade,Kate Spade Polly Small Crossbody Black,,,100,158,2,NORDSTROM,258,125,12500,25800
67,PEARL HARBOR,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,MACYS,58,45,38250,49300
7,EVERETT,,G3,HANDBAGS / ACCESSORIES,007940214254,007940214254,Totes/Isotoner,Totes/Isotoner Umbrella 3 Section Auto with No Wet technology (Black),8708,10434504,600,22,2,MACYS,30,16.99,10194,18000
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,088798601201,088798601201,Patricia Nash,Granada Crossbody  Map Print Rust,,,150,129,2,DILLARDS,129,100,15000,19350
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,007940214254,007940214254,Totes/Isotoner,Totes/Isotoner Umbrella 3 Section Auto with No Wet technology (Black),8708,10434504,600,22,2,MACYS,24,16.99,10194,14400
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,007940214254,007940214254,Totes/Isotoner,Totes/Isotoner Umbrella 3 Section Auto with No Wet technology (Black),8708,10434504,600,22,2,LORD AND TAYLOR,22,16.99,10194,13200
7,EVERETT,,G3,HANDBAGS / ACCESSORIES,007940214254,007940214254,Totes/Isotoner,Totes/Isotoner Umbrella 3 Section Auto with No Wet technology (Black),8708,10434504,600,22,2,KOHLS,26,16.99,10194,15600
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,009868733760,009868733760,Kate Spade,Kate Spade Polly Small Crossbody Black,,,100,158,2,NORDSTROM,198,125,12500,19800
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,007940214254,007940214254,Totes/Isotoner,Totes/Isotoner Umbrella 3 Section Auto with No Wet technology (Black),8708,10434504,600,22,2,KOHLS,26,16.99,10194,15600
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,MACYS,58,45,38250,49300
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,019120223182,019120223182,Coach,Coach Natural Leather Small Dufflette BLACK,21377,,150,250,2,MACYS,250,200,30000,37500
7,EVERETT,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,MICHAEL KORS,58,45,38250,49300
7,EVERETT,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,MACYS,58,45,38250,49300
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,007940214254,007940214254,Totes/Isotoner,Totes/Isotoner Umbrella 3 Section Auto with No Wet technology (Black),8708,10434504,600,22,2,JCPENNEY,20,16.99,10194,12000
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,MACYS,58,45,38250,49300
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,MICHAEL KORS,58,45,38250,49300
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,088600345114,088600345114,Vera Bradley,Vera Bradley  Iconic Classic Black Tote,22132081,10878129,115,128,2,MACYS,128,100,11500,14720
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,019120223182,019120223182,Coach,Coach Natural Leather Small Dufflette BLACK,21377,,150,250,2,NORDSTROM,250,200,30000,37500
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,019120223182,019120223182,Coach,Coach Natural Leather Small Dufflette BLACK,21377,,150,250,2,COACH,265,200,30000,39750
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,088600345114,088600345114,Vera Bradley,Vera Bradley  Iconic Classic Black Tote,22132081,10878129,115,128,2,DILLARDS,130,100,11500,14950
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,088798601201,088798601201,Patricia Nash,Granada Crossbody  Map Print Rust,,,150,129,2,MACYS,129,100,15000,19350
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,073884382527,073884382527,Dooney & Bourke,"Dooney and Bourke - Lexington, Small Pebble (Black)",8807624,,300,198,2,DILLARDS,198,149.99,44997,59400
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,079934440251,079934440251,Dooney & Bourke,Dooney and Bourke Pebble Leather Zip  Zip  Satchel (Black),9533981,,300,198,2,DILLARDS,198,149.99,44997,59400
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,MICHAEL KORS,118,95,66500,82600
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,009868733760,009868733760,Kate Spade,Kate Spade Polly Small Crossbody Black,,,100,158,2,LORD AND TAYLOR,158,125,12500,15800
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,079934440251,079934440251,Dooney & Bourke,Dooney and Bourke Pebble Leather Zip  Zip  Satchel (Black),9533981,,300,198,2,MACYS,198,149.99,44997,59400
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,009868733760,009868733760,Kate Spade,Kate Spade Polly Small Crossbody Black,,,100,158,2,NORDSTROM,158,125,12500,15800
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,074903425244,074903425244,Brahmin,Brahmin Medium Asher - Pecan Melbourne,10760568,,180,285,2,DILLARDS,285,230,41400,51300
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,MACYS,118,95,66500,82600
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,074903425250,074903425250,Brahmin,Brahmin Mini Asher-Pecan Melbourne,10760563,,240,285,2,DILLARDS,285,215,51600,68400
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,MICHAEL KORS,58,45,38250,49300
7,EVERETT,,G3,HANDBAGS / ACCESSORIES,073884382527,073884382527,Dooney & Bourke,"Dooney and Bourke - Lexington, Small Pebble (Black)",8807624,,300,198,2,MACYS,228,149.99,44997,68400
7,EVERETT,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,MICHAEL KORS,118,95,66500,82600
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,073884382527,073884382527,Dooney & Bourke,"Dooney and Bourke - Lexington, Small Pebble (Black)",8807624,,300,198,2,MACYS,198,149.99,44997,59400
7,EVERETT,,G3,HANDBAGS / ACCESSORIES,079934440251,079934440251,Dooney & Bourke,Dooney and Bourke Pebble Leather Zip  Zip  Satchel (Black),9533981,,300,198,2,MACYS,198,149.99,44997,59400
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,009868733760,009868733760,Kate Spade,Kate Spade Polly Small Crossbody Black,,,100,158,2,DILLARDS,158,125,12500,15800
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,088600341896,088600341896,Vera Bradley,Vera Bradley Triple Zip Hipster Iconic Classic Black,21673081,10878089,250,90,2,MACYS,90,72,18000,22500
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,088600341896,088600341896,Vera Bradley,Vera Bradley Triple Zip Hipster Iconic Classic Black,21673081,10878089,250,90,2,DILLARDS,90,72,18000,22500
1,NORFOLK,,G3,HANDBAGS / ACCESSORIES,019120223182,019120223182,Coach,Coach Natural Leather Small Dufflette BLACK,21377,,150,250,2,DILLARDS,250,200,30000,37500
7,EVERETT,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,MACYS,128,95,66500,89600
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,088600345114,088600345114,Vera Bradley,Vera Bradley  Iconic Classic Black Tote,22132081,10878129,115,128,2,DILLARDS,130,100,11500,14950
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,088600341896,088600341896,Vera Bradley,Vera Bradley Triple Zip Hipster Iconic Classic Black,21673081,10878089,250,90,2,DILLARDS,90,72,18000,22500
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,DILLARDS,58,45,38250,49300
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,007940214254,007940214254,Totes/Isotoner,Totes/Isotoner Umbrella 3 Section Auto with No Wet technology (Black),8708,10434504,600,22,2,MACYS,28,16.99,10194,16800
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,088600341896,088600341896,Vera Bradley,Vera Bradley Triple Zip Hipster Iconic Classic Black,21673081,10878089,250,90,2,MACYS,90,72,18000,22500
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,007940214254,007940214254,Totes/Isotoner,Totes/Isotoner Umbrella 3 Section Auto with No Wet technology (Black),8708,10434504,600,22,2,KOHLS,26,16.99,10194,15600
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,079934440251,079934440251,Dooney & Bourke,Dooney and Bourke Pebble Leather Zip  Zip  Satchel (Black),9533981,,300,198,2,DILLARDS,198,149.99,44997,59400
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,019120223182,019120223182,Coach,Coach Natural Leather Small Dufflette BLACK,21377,,150,250,2,COACH,250,200,30000,37500
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,MICHAEL KORS,58,45,38250,49300
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,074903425250,074903425250,Brahmin,Brahmin Mini Asher-Pecan Melbourne,10760563,,240,285,2,NORDSTROM,265,215,51600,63600
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,019120223182,019120223182,Coach,Coach Natural Leather Small Dufflette BLACK,21377,,150,250,2,DILLARDS,250,200,30000,37500
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,074903425250,074903425250,Brahmin,Brahmin Mini Asher-Pecan Melbourne,10760563,,240,285,2,NORDSTROM,285,215,51600,68400
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,074903425250,074903425250,Brahmin,Brahmin Mini Asher-Pecan Melbourne,10760563,,240,285,2,MACYS,285,215,51600,68400
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,088600341896,088600341896,Vera Bradley,Vera Bradley Triple Zip Hipster Iconic Classic Black,21673081,10878089,250,90,2,MACYS,90,72,18000,22500
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,009868733760,009868733760,Kate Spade,Kate Spade Polly Small Crossbody Black,,,100,158,2,NORDSTROM,198,125,12500,19800
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,088798601201,088798601201,Patricia Nash,Granada Crossbody  Map Print Rust,,,150,129,2,DILLARDS,129,100,15000,19350
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,007940214254,007940214254,Totes/Isotoner,Totes/Isotoner Umbrella 3 Section Auto with No Wet technology (Black),8708,10434504,600,22,2,JCPENNEY,26,16.99,10194,15600
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,MACYS,118,95,66500,82600
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,007940214254,007940214254,Totes/Isotoner,Totes/Isotoner Umbrella 3 Section Auto with No Wet technology (Black),8708,10434504,600,22,2,KOHLS,26,16.99,10194,15600
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,079934440251,079934440251,Dooney & Bourke,Dooney and Bourke Pebble Leather Zip  Zip  Satchel (Black),9533981,,300,198,2,MACYS,198,149.99,44997,59400
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,DILLARDS,118,95,66500,82600
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,MICHAEL KORS,118,95,66500,82600
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,MICHAEL KORS,118,95,66500,82600
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,MACYS,118,95,66500,82600
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,088798601201,088798601201,Patricia Nash,Granada Crossbody  Map Print Rust,,,150,129,2,LORD AND TAYLOR,129,100,15000,19350
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,009868733760,009868733760,Kate Spade,Kate Spade Polly Small Crossbody Black,,,100,158,2,DILLARDS,158,125,12500,15800
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,074903425244,074903425244,Brahmin,Brahmin Medium Asher - Pecan Melbourne,10760568,,180,285,2,MACYS,285,230,41400,51300
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,088600345114,088600345114,Vera Bradley,Vera Bradley  Iconic Classic Black Tote,22132081,10878129,115,128,2,NORDSTROM,128,100,11500,14720
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,073884382527,073884382527,Dooney & Bourke,"Dooney and Bourke - Lexington, Small Pebble (Black)",8807624,,300,198,2,MACYS,198,149.99,44997,59400
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,088600345114,088600345114,Vera Bradley,Vera Bradley  Iconic Classic Black Tote,22132081,10878129,115,128,2,MACYS,128,100,11500,14720
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,074903425250,074903425250,Brahmin,Brahmin Mini Asher-Pecan Melbourne,10760563,,240,285,2,DILLARDS,265,215,51600,63600
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,088600341896,088600341896,Vera Bradley,Vera Bradley Triple Zip Hipster Iconic Classic Black,21673081,10878089,250,90,2,NORDSTROM,90,72,18000,22500
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,073884382527,073884382527,Dooney & Bourke,"Dooney and Bourke - Lexington, Small Pebble (Black)",8807624,,300,198,2,MACYS,180,149.99,44997,54000
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,079934440251,079934440251,Dooney & Bourke,Dooney and Bourke Pebble Leather Zip  Zip  Satchel (Black),9533981,,300,198,2,NORDSTROM,198,149.99,44997,59400
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,074903425244,074903425244,Brahmin,Brahmin Medium Asher - Pecan Melbourne,10760568,,180,285,2,NORDSTROM,285,230,41400,51300
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,073884382527,073884382527,Dooney & Bourke,"Dooney and Bourke - Lexington, Small Pebble (Black)",8807624,,300,198,2,NORDSTROM,198,149.99,44997,59400
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,074903425244,074903425244,Brahmin,Brahmin Medium Asher - Pecan Melbourne,10760568,,180,285,2,MACYS,345,230,41400,62100
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,074903425244,074903425244,Brahmin,Brahmin Medium Asher - Pecan Melbourne,10760568,,180,285,2,NORDSTROM,285,230,41400,51300
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,074903425250,074903425250,Brahmin,Brahmin Mini Asher-Pecan Melbourne,10760563,,240,285,2,MACYS,265,215,51600,63600
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,074903425250,074903425250,Brahmin,Brahmin Mini Asher-Pecan Melbourne,10760563,,240,285,2,NORDSTROM,265,215,51600,63600
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,074903425244,074903425244,Brahmin,Brahmin Medium Asher - Pecan Melbourne,10760568,,180,285,2,NORDSTROM,285,230,41400,51300
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,073884382527,073884382527,Dooney & Bourke,"Dooney and Bourke - Lexington, Small Pebble (Black)",8807624,,300,198,2,DILLARDS,198,149.99,44997,59400
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,MICHAEL KORS,58,45,38250,49300
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,079934440251,079934440251,Dooney & Bourke,Dooney and Bourke Pebble Leather Zip  Zip  Satchel (Black),9533981,,300,198,2,MACYS,198,149.99,44997,59400
28,GREAT LAKES,,G3,HANDBAGS / ACCESSORIES,019086450878,019086450878,Michael Kors,Michael Kors Jet Set Item Medium  Wristlet  Brown,10621259,,850,58,2,MACYS,58,45,38250,49300
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,088798601201,088798601201,Patricia Nash,Granada Crossbody  Map Print Rust,,,150,129,2,MACYS,129,100,15000,19350
19,BETHESDA,,G3,HANDBAGS / ACCESSORIES,088823586282,088823586282,Michael Kors,Michael Kors Jet Set Travel  Multifunction Phone Case Saffiano Leather - (Black),10229897,,700,118,2,MICHAEL KORS,118,95,66500,82600
34,JACKSONVILLE,,G3,HANDBAGS / ACCESSORIES,074903425244,074903425244,Brahmin,Brahmin Medium Asher - Pecan Melbourne,10760568,,180,285,2,DILLARDS,285,230,41400,51300
39,PENSACOLA,,C4,HARDWARE,007164931600,007164931600,Masterlock,"Masterlock 1.5"" Pin Tumbler Padlock",10158,,3524,7.99,3,HOME DEPOT,7.48,7.19,25337.56,26359.52
51,SAN DIEGO,,C4,HARDWARE,005113170534,005113170534,3M,3M Command Jumbo Hook,164586,17004,7654,3.99,3,HOME DEPOT,4.48,3.49,26712.46,34289.92
51,SAN DIEGO,,C4,HARDWARE,005113170534,005113170534,3M,3M Command Jumbo Hook,164586,17004,7654,3.99,3,TARGET STORE,3.79,3.49,26712.46,29008.66
51,SAN DIEGO,,C4,HARDWARE,005113170533,005113170533,3M,"3M Command Mini Hooks, 6 Pk.",168676,17006,5438,2.99,3,HOME DEPOT,3.48,2.49,13540.62,18924.24
51,SAN DIEGO,,C4,HARDWARE,005113170533,005113170533,3M,"3M Command Mini Hooks, 6 Pk.",168676,17006,5438,2.99,3,WALMART SUPERCENTER,2.38,2.49,13540.62,12942.44
67,PEARL HARBOR,,C4,HARDWARE,005113170533,005113170533,3M,"3M Command Mini Hooks, 6 Pk.",168676,17006,5438,2.99,3,OFFICE DEPOT,4.79,2.49,13540.62,26048.02
67,PEARL HARBOR,,C4,HARDWARE,005113170534,005113170534,3M,3M Command Jumbo Hook,164586,17004,7654,3.99,3,WALMART STORE,3.64,3.49,26712.46,27860.56
67,PEARL HARBOR,,C4,HARDWARE,007164931600,007164931600,Masterlock,"Masterlock 1.5"" Pin Tumbler Padlock",10158,,3524,7.99,3,LOWES,8.98,7.19,25337.56,31645.52
51,SAN DIEGO,,C4,HARDWARE,005113170534,005113170534,3M,3M Command Jumbo Hook,164586,17004,7654,3.99,3,WALMART SUPERCENTER,2.84,3.49,26712.46,21737.36
39,PENSACOLA,,C4,HARDWARE,007164931600,007164931600,Masterlock,"Masterlock 1.5"" Pin Tumbler Padlock",10158,,3524,7.99,3,WALMART SUPERCENTER,7.84,7.19,25337.56,27628.16
51,SAN DIEGO,,C4,HARDWARE,003980010797,003980010797,Energizer,"Energizer ""AA"" Battery 8 Pk",7614164,,18408,7.99,3,WALMART SUPERCENTER,7.98,7.29,134194.32,146895.84
51,SAN DIEGO,,C4,HARDWARE,003980010797,003980010797,Energizer,"Energizer ""AA"" Battery 8 Pk",7614164,,18408,7.99,3,TARGET STORE,7.49,7.29,134194.32,137875.92
67,PEARL HARBOR,,C4,HARDWARE,005113170533,005113170533,3M,"3M Command Mini Hooks, 6 Pk.",168676,17006,5438,2.99,3,LONGS DRUG,3.99,2.49,13540.62,21697.62
51,SAN DIEGO,,C4,HARDWARE,003980010797,003980010797,Energizer,"Energizer ""AA"" Battery 8 Pk",7614164,,18408,7.99,3,LOWES,7.49,7.29,134194.32,137875.92
67,PEARL HARBOR,,C4,HARDWARE,007164931600,007164931600,Masterlock,"Masterlock 1.5"" Pin Tumbler Padlock",10158,,3524,7.99,3,WALMART STORE,8.49,7.19,25337.56,29918.76
51,SAN DIEGO,,C4,HARDWARE,007164931600,007164931600,Masterlock,"Masterlock 1.5"" Pin Tumbler Padlock",10158,,3524,7.99,3,WALMART SUPERCENTER,7.84,7.19,25337.56,27628.16
51,SAN DIEGO,,C4,HARDWARE,005113170533,005113170533,3M,"3M Command Mini Hooks, 6 Pk.",168676,17006,5438,2.99,3,TARGET STORE,2.89,2.49,13540.62,15715.82
39,PENSACOLA,,C4,HARDWARE,007164931600,007164931600,Masterlock,"Masterlock 1.5"" Pin Tumbler Padlock",10158,,3524,7.99,3,TARGET STORE,7.09,7.19,25337.56,24985.16
67,PEARL HARBOR,,C4,HARDWARE,005113170534,005113170534,3M,3M Command Jumbo Hook,164586,17004,7654,3.99,3,LOWES,3.48,3.49,26712.46,26635.92
67,PEARL HARBOR,,C4,HARDWARE,003980010797,003980010797,Energizer,"Energizer ""AA"" Battery 8 Pk",7614164,,18408,7.99,3,LOWES,8.29,7.29,134194.32,152602.32
67,PEARL HARBOR,,C4,HARDWARE,003980010797,003980010797,Energizer,"Energizer ""AA"" Battery 8 Pk",7614164,,18408,7.99,3,WALMART STORE,7.47,7.29,134194.32,137507.76
67,PEARL HARBOR,,C4,HARDWARE,003980010797,003980010797,Energizer,"Energizer ""AA"" Battery 8 Pk",7614164,,18408,7.99,3,SAFEWAY SUPER STORE,12.99,7.29,134194.32,239119.92
39,PENSACOLA,,C4,HARDWARE,003980010797,003980010797,Energizer,"Energizer ""AA"" Battery 8 Pk",7614164,,18408,7.99,3,WALMART SUPERCENTER,7.47,7.29,134194.32,137507.76
39,PENSACOLA,,C4,HARDWARE,003980010797,003980010797,Energizer,"Energizer ""AA"" Battery 8 Pk",7614164,,18408,7.99,3,HOME DEPOT,6.98,7.29,134194.32,128487.84
39,PENSACOLA,,C4,HARDWARE,005113170533,005113170533,3M,"3M Command Mini Hooks, 6 Pk.",168676,17006,5438,2.99,3,WALMART SUPERCENTER,2.38,2.49,13540.62,12942.44
67,PEARL HARBOR,,C4,HARDWARE,005113170534,005113170534,3M,3M Command Jumbo Hook,164586,17004,7654,3.99,3,LONGS DRUG,3.99,3.49,26712.46,30539.46
51,SAN DIEGO,,C4,HARDWARE,007164931600,007164931600,Masterlock,"Masterlock 1.5"" Pin Tumbler Padlock",10158,,3524,7.99,3,TARGET STORE,7.49,7.19,25337.56,26394.76
